,0,1,2,mappify_suburb,mappify_state,mappify_location_lat,mappify_location_lon,partial ratio
619,BERWICK,LOCATION,18820310-151-66157952 (1 of 1).txt,KENWICK,WA,-32.03226874,115.98669220000001,71
621,HORSHAM,LOCATION,18980208-966-199925646 (3 of 4).txt,SHOREHAM,VIC,-38.4194643,145.0428737,86
627,ADELAIDO,LOCATION,18620407-35-13226671 (1 of 1).txt,ADELAIDE,SA,-34.92373985,138.60388390000003,88
638,SNOWY CREEK,LOCATION,18880127-436-254575809 (1 of 1).txt,STONY CREEK,NSW,-36.63311486,149.7890753,82
639,TOWONG,LOCATION,18880127-436-254575809 (1 of 1).txt,HOWLONG,NSW,-35.93956128,146.6563821,83
641,LPDDON,LOCATION,18630110-319-197290636 (18 of 21).txt,SEDDON,VIC,-37.808289,144.889567,67
642,EGERTOA,LOCATION,18790131-232-232166075 (1 of 1).txt,EVERTON,VIC,-36.43403454,146.53228169999997,71
645,NEERINI,LOCATION,18980122-821-162388001 (1 of 4).txt,NERRINA,VIC,-37.54433264,143.886743,71
648,XRONTHAM,LOCATION,18980122-821-162388001 (1 of 4).txt,GRANTHAM,QLD,-27.59044264,152.1986121,75
649,GRISBORNO,LOCATION,18980122-821-162388001 (1 of 4).txt,GISBORNE,VIC,-37.51430539,144.5863114,88
650,LILYDALE,LOCATION,18980122-821-162388001 (1 of 4).txt,LILYVALE,NSW,-34.19332036,151.001026,88
664,PENOEA,LOCATION,18770209-109-63337639 (1 of 1).txt,BENOWA,QLD,-28.01646043,153.3882932,67
667,CULLODEN,LOCATION,18540331-26-3175125 (1 of 1).txt,CULLEN,VIC,-35.80891428,144.1631968,67
668,BALLARAT,LOCATION,18540331-26-3175125 (1 of 1).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
675,LOGAU,LOCATION,18850919-8-18874709 (1 of 2).txt,LOGAN,VIC,-36.65276695,143.45295269999997,80
677,HOBART,LOCATION,18550306-13-4805252 (4 of 4).txt,MOZART,NSW,-33.81371456,149.8605201,67
682,ALBURY,LOCATION,18910124-821-160174480 (3 of 3).txt,AUBURN,QLD,-26.13030279,150.65171940000002,67
683,ALBURY,LOCATION,18910124-821-160174480 (3 of 3).txt,AUBURN,QLD,-26.13030279,150.65171940000002,67
684,DAYLESFORD,LOCATION,18770210-460-142997050 (1 of 1).txt,DALYSFORD,QLD,-25.03210932,151.8804799,78
685,KJNETON,LOCATION,18770210-460-142997050 (1 of 1).txt,KEYNETON,SA,-34.6205037,139.1051959,71
687,BALLARAT,LOCATION,18770210-460-142997050 (1 of 1).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
697,JORDAN,LOCATION,18820204-326-200455664 (2 of 5).txt,MARDAN,VIC,-38.47970174,146.10046369999998,67
701,GLENARONA,LOCATION,18800117-621-221760411 (4 of 9).txt,GLENAROUA,VIC,-37.21201794,144.96139340000002,89
702,ARENEL,LOCATION,18800117-621-221760411 (4 of 9).txt,AVENEL,VIC,-36.874324,145.25241440000002,83
706,MAUA,LOCATION,18941130-34-25743201 (2 of 2).txt,MAYA,WA,-29.88517304,116.52443999999998,75
707,COLOMBO,LOCATION,18941130-34-25743201 (2 of 2).txt,CALOMBA,SA,-34.38298934,138.404134,71
708,COLOMBO,LOCATION,18941130-34-25743201 (2 of 2).txt,CALOMBA,SA,-34.38298934,138.404134,71
710,LODDON,LOCATION,18870122-289-93965202 (1 of 1).txt,LOXTON,SA,-34.44128768,140.6077745,67
711,BALLARAT,LOCATION,18870122-289-93965202 (1 of 1).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
713,ALBURY,LOCATION,18931223-52-71193207 (7 of 19).txt,AUBURN,QLD,-26.13030279,150.65171940000002,67
719,KYNETON,LOCATION,18650506-13-5741149 (1 of 5).txt,KEYNETON,SA,-34.6205037,139.1051959,86
722,TOOYAL,LOCATION,18851117-35-13603898 (2 of 2).txt,COOYAL,NSW,-32.45758313,149.7722719,83
723,CROOK,LOCATION,18960107-368-98564726 (3 of 3).txt,COOK,ACT,-35.25907236,149.0636756,75
736,AUBUBN,LOCATION,18810104-7-30810616 (1 of 2).txt,AUBURN,QLD,-26.13030279,150.65171940000002,83
738,BALLARAT,LOCATION,18901223-228-74701676 (1 of 1).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
744,OAK HILL,LOCATION,18800113-35-13440490 (1 of 1).txt,PEAK HILL,NSW,-32.76857006,147.9624915,88
745,TERRARA,LOCATION,18800113-35-13440490 (1 of 1).txt,JERRARA,NSW,-34.66953569,150.8183635,86
747,BOREE CREEK,LOCATION,18870114-1224-234843593 (2 of 5).txt,HORSE CREEK,QLD,-23.66823007,150.37050480000002,82
748,URANA,LOCATION,18870114-1224-234843593 (2 of 5).txt,URANIA,SA,-34.50470963,137.5950097,80
749,BROOKONG,LOCATION,18870114-1224-234843593 (2 of 5).txt,BROOKTON,WA,-32.42961614,116.90474409999999,88
750,CNDGEWA,LOCATION,18850115-326-201597360 (1 of 1).txt,CUDGEWA,VIC,-36.20190798,147.7851105,86
752,CORRYONG,LOCATION,18850115-326-201597360 (1 of 1).txt,COORONG,SA,-36.05878778,139.5912048,71
754,WILKSTON,LOCATION,18671228-319-196635380 (1 of 1).txt,GILSTON,QLD,-28.03345899,153.3024614,86
756,GRAFTON,LOCATION,18671210-8-18732910 (1 of 3).txt,GRANTON,TAS,-42.76587796,147.2196843,86
759,MOORILIM,LOCATION,18990318-621-221146940 (2 of 4).txt,MOORILDA,NSW,-33.62127932,149.3146479,75
764,MIRBOO SOUTH,LOCATION,18990318-621-221146940 (2 of 4).txt,MIRBOO NORTH,VIC,-38.41154719,146.164738,83
766,KYNETON,LOCATION,18630106-13-6482437 (6 of 17).txt,KEYNETON,SA,-34.6205037,139.1051959,86
767,LODDON,LOCATION,18630106-13-6482437 (6 of 17).txt,LOXTON,SA,-34.44128768,140.6077745,67
769,KYNETON,LOCATION,18630106-13-6482437 (6 of 17).txt,KEYNETON,SA,-34.6205037,139.1051959,86
774,NEWCASTLE,LOCATION,18950126-101-33112151 (4 of 4).txt,REDCASTLE,VIC,-36.792336299999995,144.78582509999998,78
776,BOMBALA,LOCATION,18960111-291-87306619 (4 of 7).txt,BOMBIRA,NSW,-32.57864331,149.6011311,71
778,WYALONG,LOCATION,18960111-291-87306619 (4 of 7).txt,WYBONG,NSW,-32.27450841,150.66884030000003,67
783,OLONTARF,LOCATION,18990318-464-111078221 (1 of 1).txt,CLONTARF,QLD,-27.26250844,153.0783411,88
788,BIREE,LOCATION,18981203-35-14188498 (2 of 3).txt,BAREE,QLD,-23.62383331,150.3889968,80
796,YARRA,LOCATION,18900122-311-114675291 (1 of 1).txt,YERRA,QLD,-25.62718262,152.5210705,80
798,INVERLEIGH,LOCATION,18630110-319-197290636 (9 of 21).txt,ANDERLEIGH,QLD,-26.01794618,152.7035073,80
799,KYNETON,LOCATION,18630110-319-197290636 (9 of 21).txt,KEYNETON,SA,-34.6205037,139.1051959,86
806,COPLAND,LOCATION,18840221-326-198971487 (6 of 6).txt,COPELAND,NSW,-32.00205799,151.8330881,86
811,FUIRFICLD,LOCATION,18960222-351-85773516 (1 of 1).txt,FAIRFIELD,QLD,-27.50672928,153.02537780000003,78
813,FAIRIIOLD,LOCATION,18960222-351-85773516 (1 of 1).txt,FAIRFIELD,QLD,-27.50672928,153.02537780000003,78
816,BERRLGAN,LOCATION,18871208-966-199853607 (1 of 1).txt,BERRIGAN,NSW,-35.76684459,145.75155759999998,88
819,KYNETON,LOCATION,18650304-460-138038372 (1 of 2).txt,KEYNETON,SA,-34.6205037,139.1051959,86
821,BCNALLA,LOCATION,18980209-1459-255622029 (4 of 4).txt,BENALLA,VIC,-36.54834918,145.9803085,86
823,MORWELL,LOCATION,18980209-1459-255622029 (4 of 4).txt,NORWELL,QLD,-27.78931003,153.3004737,86
838,BALLARAT,LOCATION,18860108-1297-237242783 (3 of 12).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
845,BARWON,LOCATION,18940127-64-61258096 (3 of 3).txt,BURTON,SA,-34.7377475,138.6004455,67
853,BALLARAT,LOCATION,18790204-185-200132615 (1 of 2).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
854,ORANGE,LOCATION,18680118-697-166804615 (1 of 2).txt,GRANGE,SA,-34.90651166,138.50540959999998,83
860,AUCKLAND,LOCATION,18900305-34-24495040 (2 of 2).txt,BUCKLAND,QLD,-24.51798909,147.7493236,88
861,AUCKLAND,LOCATION,18900305-34-24495040 (2 of 2).txt,BUCKLAND,QLD,-24.51798909,147.7493236,88
864,BALLARAT,LOCATION,18790211-109-63341688 (7 of 9).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
865,BALLARAT,LOCATION,18790211-109-63341688 (7 of 9).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
867,BALLARAT,LOCATION,18790211-109-63341688 (7 of 9).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
868,COLAC,LOCATION,18790211-109-63341688 (7 of 9).txt,COOLAC,NSW,-34.94483834,148.1698419,80
870,COONIMBLE,LOCATION,18710208-35-13219608 (2 of 2).txt,COONAMBLE,NSW,-30.94977099,148.39393280000002,89
871,COBBOI,LOCATION,18710208-35-13219608 (2 of 2).txt,COBAKI,NSW,-28.20257383,153.457302,67
872,KULKI,LOCATION,18870121-436-254558870 (1 of 2).txt,KULPI,QLD,-27.17224637,151.69314530000003,80
873,KULKI,LOCATION,18870121-436-254558870 (1 of 2).txt,KULPI,QLD,-27.17224637,151.69314530000003,80
881,MARBLO,LOCATION,18820213-582-201029936 (1 of 1).txt,MARLO,VIC,-37.75790726,148.53487919999998,80
882,ECHNCA,LOCATION,18650318-103-63170016 (7 of 23).txt,ECHUNGA,SA,-35.08763576,138.7915699,67
900,COLAC,LOCATION,18920106-10-12733864 (1 of 1).txt,COOLAC,NSW,-34.94483834,148.1698419,80
901,INVERLEIGH,LOCATION,18630110-319-197290636 (10 of 21).txt,ANDERLEIGH,QLD,-26.01794618,152.7035073,80
902,KYNETON,LOCATION,18630110-319-197290636 (10 of 21).txt,KEYNETON,SA,-34.6205037,139.1051959,86
909,TUHAN,LOCATION,18881229-185-209452854 (3 of 4).txt,TUAN,QLD,-25.68533725,152.87708899999998,75
919,COLAC,LOCATION,18750329-232-191558450 (1 of 3).txt,COOLAC,NSW,-34.94483834,148.1698419,80
920,BRAIDWOOD,LOCATION,18820113-398-106568476 (1 of 1).txt,BROADWOOD,WA,-30.78050962,121.44352849999999,89
921,BRAIDWOOD,LOCATION,18651124-67-63239984 (1 of 1).txt,BROADWOOD,WA,-30.78050962,121.44352849999999,89
926,KORONG VIDE,LOCATION,18820112-13-11529075 (4 of 4).txt,KORONG VALE,VIC,-36.39900763,143.69299660000001,82
927,BROWN 'S PLAINS,LOCATION,18820112-13-11529075 (4 of 4).txt,BROWNS PLAINS,QLD,-27.66603065,153.0654147,85
930,ST. KITDA,LOCATION,18811210-558-150763888 (1 of 1).txt,ST KILDA,SA,-34.74494403,138.5535092,75
933,BALLARAT,LOCATION,18951103-699-167954374 (1 of 1).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
934,SHELLBARBOR,LOCATION,18951103-699-167954374 (1 of 1).txt,SHELLHARBOUR,NSW,-34.57814564,150.8629859,82
935,BOMBALA,LOCATION,18951103-699-167954374 (1 of 1).txt,BOMBIRA,NSW,-32.57864331,149.6011311,71
937,HUDSON,LOCATION,18951103-699-167954374 (1 of 1).txt,HODGSON,QLD,-26.56824802,148.6232602,67
949,TONGALA,LOCATION,18820130-311-113566110 (1 of 1).txt,KUNGALA,NSW,-29.93827143,153.0264299,71
951,WESLEY,LOCATION,18720905-35-13263079 (1 of 1).txt,BEXLEY,NSW,-33.94575089,151.1235351,67
953,KINGSMILL,LOCATION,18720905-35-13263079 (1 of 1).txt,KINGSVILLE,VIC,-37.807195,144.87870900000001,89
959,BNNINYONG,LOCATION,18750203-232-191558998 (4 of 7).txt,BUNINYONG,VIC,-37.6525178,143.9015842,89
961,PENSBURST,LOCATION,18790310-232-232167312 (2 of 2).txt,PENSHURST,NSW,-33.95824642,151.08285569999998,89
971,KYNETON,LOCATION,18651211-13-5789510 (3 of 3).txt,KEYNETON,SA,-34.6205037,139.1051959,86
974,COLAC,LOCATION,18810324-567-225488890 (1 of 3).txt,COOLAC,NSW,-34.94483834,148.1698419,80
975,MORION,LOCATION,18810324-567-225488890 (1 of 3).txt,MARION,SA,-35.01651656,138.558435,83
977,NARIAB,LOCATION,18931223-52-71193207 (16 of 19).txt,NADIA,SA,-32.09944583,133.4705548,80
978,MELLAGONG,LOCATION,18931223-52-71193207 (16 of 19).txt,ELLALONG,NSW,-32.89226106,151.3109146,88
980,DAM CREEK,LOCATION,18931223-52-71193207 (16 of 19).txt,CAMP CREEK,QLD,-17.63335786,145.95412180000002,89
989,WAVERLEY,LOCATION,18830206-41-43464363 (1 of 4).txt,WAVERLY,NSW,-31.9671559,151.02427880000002,86
990,WAVERLEY,LOCATION,18830206-41-43464363 (1 of 4).txt,WAVERLY,NSW,-31.9671559,151.02427880000002,86
995,ALBNRY,LOCATION,18840117-326-198972485 (1 of 5).txt,ALBERT,NSW,-32.39025433,147.5007487,67
997,COLAC,LOCATION,18790212-413-101912994 (2 of 2).txt,COOLAC,NSW,-34.94483834,148.1698419,80
998,COLAC,LOCATION,18790212-413-101912994 (2 of 2).txt,COOLAC,NSW,-34.94483834,148.1698419,80
999,COLAC,LOCATION,18790212-413-101912994 (2 of 2).txt,COOLAC,NSW,-34.94483834,148.1698419,80
1003,WESTBURY,LOCATION,18980314-10-9417426 (8 of 14).txt,TESBURY,VIC,-38.300911299999996,143.1481665,86
1008,SHORBROOK,LOCATION,18950914-290-91462048 (7 of 9).txt,SHERBROOKE,VIC,-37.880873,145.360376,89
1012,PINNACLO,LOCATION,18840112-356-137290564 (2 of 2).txt,PINNACLE,QLD,-21.14897791,148.7125501,88
1015,COLLINS,LOCATION,18820218-621-220489584 (1 of 5).txt,COLLIE,WA,-33.34330547,116.1400187,83
1016,MUDGEE,LOCATION,18820218-621-220489584 (1 of 5).txt,BUDGEE,QLD,-27.80289538,152.0069916,83
1018,EDLICH,LOCATION,18730222-567-194843925 (1 of 2).txt,EDITH,NSW,-33.81813948,149.9359164,60
1023,ROOTWOOD,LOCATION,18810122-232-249277218 (1 of 1).txt,ROKEWOOD,VIC,-37.91077584,143.7645539,75
1028,ST. HELEN,LOCATION,18820225-232-249293147 (2 of 2).txt,ST HELENA,VIC,-37.69527091,145.1278844,89
1032,CANNES,LOCATION,18980128-1495-255606159 (1 of 2).txt,CANNIE,VIC,-35.77277247,143.4452881,83
1042,BALLARAT,LOCATION,18641124-13-5742103 (2 of 2).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
1044,SYNETOP,LOCATION,18750325-239-89689148 (1 of 1).txt,SUNTOP,NSW,-32.58586428,148.85830900000002,67
1045,HEATHCOTO,LOCATION,18750325-239-89689148 (1 of 1).txt,HEATHCOTE,NSW,-34.07405071,151.00515380000002,89
1046,LOME,LOCATION,18810704-1052-212695628 (1 of 1).txt,NOME,QLD,-19.37712019,146.9248368,75
1047,BAY,LOCATION,18810118-487-127640020 (1 of 1).txt,HAY,NSW,-34.49820018,144.8313915,67
1049,BAY,LOCATION,18650301-185-112885071 (5 of 8).txt,HAY,NSW,-34.49820018,144.8313915,67
1054,PONTVILLE,LOCATION,18980118-10-9413616 (4 of 4).txt,KENTVILLE,QLD,-27.48055533,152.4247434,78
1055,HOBART,LOCATION,18980118-10-9413616 (4 of 4).txt,MOZART,NSW,-33.81371456,149.8605201,67
1056,HOBART,LOCATION,18980118-10-9413616 (4 of 4).txt,MOZART,NSW,-33.81371456,149.8605201,67
1061,BREWER,LOCATION,18660109-35-13124405 (8 of 9).txt,PREMER,NSW,-31.47383069,149.9240253,67
1066,BOMBALA,LOCATION,18960111-291-87306619 (3 of 7).txt,BOMBIRA,NSW,-32.57864331,149.6011311,71
1068,EOHUCA,LOCATION,18790206-239-91836650 (1 of 1).txt,ECHUCA,VIC,-36.1726169,144.7608262,83
1069,MALLES,LOCATION,18980920-185-215230907 (1 of 1).txt,DALLAS,VIC,-37.670062,144.937695,67
1071,TERANJ,LOCATION,18900116-43-22476407 (1 of 1).txt,NERANG,QLD,-27.99231118,153.3369929,67
1073,MOUIIT FRANKLIN,LOCATION,18750130-582-197551535 (3 of 3).txt,MOUNT FRANKLIN,VIC,-37.26539288,144.14042609999998,86
1074,LOME,LOCATION,18810507-1052-208564296 (1 of 1).txt,NOME,QLD,-19.37712019,146.9248368,75
1076,LILYDALE,LOCATION,18960121-1093-209055969 (1 of 2).txt,LILYVALE,NSW,-34.19332036,151.001026,88
1080,ARALUCN,LOCATION,18651014-1354-247263845 (1 of 1).txt,ARALUEN,NSW,-35.6414263,149.8142044,86
1081,WOGONGA,LOCATION,18651014-1354-247263845 (1 of 1).txt,WODONGA,VIC,-36.11402495,146.89434619999997,86
1086,KYNETON,LOCATION,18630110-319-197290636 (11 of 21).txt,KEYNETON,SA,-34.6205037,139.1051959,86
1089,COMPTON,LOCATION,18710412-366-101093241 (2 of 2).txt,HAMPTON,NSW,-33.61501385,150.050737,71
1093,KOYUOA,LOCATION,18930118-13-8504690 (1 of 1).txt,KAYUGA,NSW,-32.21580013,150.8685602,67
1094,NEWCASTLE,LOCATION,18840125-1093-208270637 (2 of 2).txt,REDCASTLE,VIC,-36.792336299999995,144.78582509999998,78
1096,GRAFTON,LOCATION,18840125-1093-208270637 (2 of 2).txt,GRANTON,TAS,-42.76587796,147.2196843,86
1099,LOME,LOCATION,18810718-1052-212694067 (1 of 1).txt,NOME,QLD,-19.37712019,146.9248368,75
1100,MUDGEE,LOCATION,18820110-1093-208253766 (1 of 2).txt,BUDGEE,QLD,-27.80289538,152.0069916,83
1102,HORSHAM,LOCATION,18971214-225-73037569 (1 of 1).txt,SHOREHAM,VIC,-38.4194643,145.0428737,86
1105,DUCK RIVER,LOCATION,18950831-724-144432830 (3 of 3).txt,JACK RIVER,VIC,-38.55338146,146.55116030000002,80
1109,BALLARAT,LOCATION,18860108-1297-237242783 (2 of 12).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
1111,KIRKDALE,LOCATION,18731206-946-198911112 (1 of 5).txt,BIRKDALE,QLD,-27.49912726,153.21142769999997,88
1115,HORSHAM,LOCATION,18980209-1459-255622029 (3 of 4).txt,SHOREHAM,VIC,-38.4194643,145.0428737,86
1117,PENRITH,LOCATION,18980108-350-101307772 (1 of 5).txt,PENRICE,SA,-34.48162207,139.04368630000002,71
1119,PENRITH,LOCATION,18980108-350-101307772 (1 of 5).txt,PENRICE,SA,-34.48162207,139.04368630000002,71
1120,WALLGROVE,LOCATION,18980108-350-101307772 (1 of 5).txt,HILLGROVE,NSW,-30.54236499,151.8942948,78
1122,LOME,LOCATION,18810824-1052-212693660 (1 of 1).txt,NOME,QLD,-19.37712019,146.9248368,75
1127,GALWAY,LOCATION,18860220-240-84709191 (1 of 1).txt,YALWAL,NSW,-34.91722296,150.4107972,67
1130,MUDGEE,LOCATION,18920220-698-162178286 (1 of 1).txt,BUDGEE,QLD,-27.80289538,152.0069916,83
1131,NEWCASTLE,LOCATION,18950125-180-66260082 (1 of 2).txt,REDCASTLE,VIC,-36.792336299999995,144.78582509999998,78
1136,CAMDEN,LOCATION,18910106-35-13793246 (3 of 10).txt,CADDENS,NSW,-33.77412823,150.7380085,83
1138,EGERTON,LOCATION,18690115-185-112882550 (3 of 4).txt,EVERTON,VIC,-36.43403454,146.53228169999997,86
1144,KEARNY,LOCATION,18650325-103-63169589 (20 of 22).txt,KEARNS,NSW,-34.0200864,150.8093063,83
1145,KEARNY,LOCATION,18650325-103-63169589 (20 of 22).txt,KEARNS,NSW,-34.0200864,150.8093063,83
1146,MYNSMYN,LOCATION,18911116-109-65388745 (1 of 2).txt,MYAMYN,VIC,-37.99656945,141.73762390000002,67
1147,BALLARAT,LOCATION,18820127-966-197765752 (1 of 1).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
1148,MCLHOURNE,LOCATION,18650303-10-8831426 (1 of 6).txt,MELBOURNE,VIC,-37.81351305,144.96908249999998,78
1150,CAPEMBA,LOCATION,18981114-840-174330041 (1 of 2).txt,CALOMBA,SA,-34.38298934,138.404134,71
1151,NUMNRKAB,LOCATION,18870126-180-66082933 (1 of 1).txt,NUMURKAH,VIC,-36.05324833,145.4574281,75
1153,COLAC,LOCATION,18630110-319-197290636 (8 of 21).txt,COOLAC,NSW,-34.94483834,148.1698419,80
1156,ALBURY,LOCATION,18810115-436-254362160 (1 of 1).txt,AUBURN,QLD,-26.13030279,150.65171940000002,67
1157,ALBURY,LOCATION,18810115-436-254362160 (1 of 1).txt,AUBURN,QLD,-26.13030279,150.65171940000002,67
1161,WHYALONG,LOCATION,18910106-16-3520791 (1 of 1).txt,PYALONG,VIC,-37.14203611,144.9026345,86
1162,WELLINGTON,LOCATION,18921111-714-147624376 (1 of 1).txt,CALLINGTON,SA,-35.13378758,139.0428483,80
1164,ATHENS,LOCATION,18891031-840-176691082 (1 of 1).txt,AMIENS,QLD,-28.63430175,151.8564246,67
1166,TUHAN,LOCATION,18881229-185-209452854 (4 of 4).txt,TUAN,QLD,-25.68533725,152.87708899999998,75
1170,LOME,LOCATION,18810423-1052-208566193 (1 of 1).txt,NOME,QLD,-19.37712019,146.9248368,75
1182,KORONG VIDE,LOCATION,18820112-13-11529075 (3 of 4).txt,KORONG VALE,VIC,-36.39900763,143.69299660000001,82
1190,KYNOTON,LOCATION,18820202-367-117442115 (1 of 1).txt,KEYNETON,SA,-34.6205037,139.1051959,71
1191,DAYLESFORD,LOCATION,18820202-367-117442115 (1 of 1).txt,DALYSFORD,QLD,-25.03210932,151.8804799,78
1193,COLAC,LOCATION,18790308-232-232167277 (1 of 1).txt,COOLAC,NSW,-34.94483834,148.1698419,80
1204,GRAFTON,LOCATION,18671210-8-18732910 (2 of 3).txt,GRANTON,TAS,-42.76587796,147.2196843,86
1206,CAPE,LOCATION,18601214-13-5695021 (2 of 2).txt,COPE,NSW,-32.29757807,149.63366240000002,75
1207,PORTLAND,LOCATION,18950228-567-225861533 (1 of 1).txt,PENTLAND,QLD,-21.78924202,145.9321506,75
1209,EDGECUMBE,LOCATION,18601214-13-5695021 (2 of 2).txt,EDGECOMBE,VIC,-37.19760942,144.4725344,89
1210,COLAC,LOCATION,18750126-108-61909641 (3 of 3).txt,COOLAC,NSW,-34.94483834,148.1698419,80
1214,MARLEYUP,LOCATION,18890221-1086-212686534 (1 of 1).txt,MARBELUP,WA,-34.96754063,117.727925,75
1218,BALLARAT,LOCATION,18750203-232-191558998 (3 of 7).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
1219,BALLARAT,LOCATION,18750203-232-191558998 (3 of 7).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
1220,BALLARAT,LOCATION,18750203-232-191558998 (3 of 7).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
1222,POWEJL,LOCATION,18921112-326-199735230 (1 of 1).txt,HOWELL,NSW,-29.90131567,151.08510880000003,67
1224,CAMDEN,LOCATION,18851117-35-13603898 (1 of 2).txt,CADDENS,NSW,-33.77412823,150.7380085,83
1228,COLAC,LOCATION,18700216-13-5812599 (1 of 1).txt,COOLAC,NSW,-34.94483834,148.1698419,80
1230,BALLARK,LOCATION,18700216-13-5812599 (1 of 1).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,71
1231,KYNETON,LOCATION,18650506-13-5741149 (2 of 5).txt,KEYNETON,SA,-34.6205037,139.1051959,86
1236,IRONBUNG,LOCATION,18830217-639-138276138 (1 of 1).txt,IRONBANK,SA,-35.04872484,138.69126740000002,75
1239,NEWCASTLE,LOCATION,18881127-840-187795811 (2 of 2).txt,REDCASTLE,VIC,-36.792336299999995,144.78582509999998,78
1243,BOSTON,LOCATION,18770807-756-201447304 (1 of 1).txt,MOYSTON,VIC,-37.32088616,142.7704775,83
1244,BOSTON,LOCATION,18770807-756-201447304 (1 of 1).txt,MOYSTON,VIC,-37.32088616,142.7704775,83
1247,MUDGEE,LOCATION,18710601-8-18754459 (1 of 1).txt,BUDGEE,QLD,-27.80289538,152.0069916,83
1248,CLWYDD,LOCATION,18831229-367-103505446 (1 of 1).txt,CLYDE,VIC,-38.14541286,145.32157080000002,80
1249,INLAND,LOCATION,18810104-7-30810616 (2 of 2).txt,MIDLAND,WA,-31.886840000000003,116.00477,83
1250,GUILFORD,LOCATION,18580309-13-7147740 (1 of 1).txt,GUILDFORD,VIC,-37.14903485,144.1465336,88
1254,GLENROWAN,LOCATION,18990225-460-138673180 (1 of 1).txt,GLENLOGAN,QLD,-27.83160115,152.9941332,78
1256,INDIGO,LOCATION,18881130-204-70750024 (1 of 3).txt,SANDIGO,NSW,-34.95646776,146.6230687,83
1260,PICTON,LOCATION,18990227-35-14201795 (1 of 1).txt,WILTON,NSW,-34.24531162,150.6991925,67
1261,COLOMBO,LOCATION,18941130-34-25743201 (1 of 2).txt,CALOMBA,SA,-34.38298934,138.404134,71
1262,MAUA,LOCATION,18941130-34-25743201 (1 of 2).txt,MAYA,WA,-29.88517304,116.52443999999998,75
1263,COLOMBO,LOCATION,18941130-34-25743201 (1 of 2).txt,CALOMBA,SA,-34.38298934,138.404134,71
1270,TREVESTON,LOCATION,18880224-275-77396715 (1 of 1).txt,TRAVESTON,QLD,-26.32289071,152.78765890000003,89
1274,OAK HILL,LOCATION,18800110-413-101916940 (1 of 1).txt,PEAK HILL,NSW,-32.76857006,147.9624915,88
1278,EGERTON,LOCATION,18841213-460-137596698 (3 of 3).txt,EVERTON,VIC,-36.43403454,146.53228169999997,86
1280,GRAFTON,LOCATION,18820928-8-858679 (1 of 1).txt,GRANTON,TAS,-42.76587796,147.2196843,86
1281,GRAFTON,LOCATION,18820928-8-858679 (1 of 1).txt,GRANTON,TAS,-42.76587796,147.2196843,86
1282,WESTBURY,LOCATION,18980314-10-9417426 (9 of 14).txt,TESBURY,VIC,-38.300911299999996,143.1481665,86
1283,HOBART,LOCATION,18980314-10-9417426 (9 of 14).txt,MOZART,NSW,-33.81371456,149.8605201,67
1284,JIMBOUR,LOCATION,18850919-8-18874709 (2 of 2).txt,NAMBOUR,QLD,-26.64260467,152.9623378,71
1288,BROOKONG,LOCATION,18941201-42-20722712 (2 of 3).txt,BROOKTON,WA,-32.42961614,116.90474409999999,88
1289,URANA,LOCATION,18941201-42-20722712 (2 of 3).txt,URANIA,SA,-34.50470963,137.5950097,80
1291,BARINGUN,LOCATION,18941201-42-20722712 (2 of 3).txt,BARRINGUN,QLD,-28.74228438,145.72465449999999,88
1293,COLAC,LOCATION,18910216-16-3522481 (1 of 1).txt,COOLAC,NSW,-34.94483834,148.1698419,80
1294,COOROOK,LOCATION,18910216-16-3522481 (1 of 1).txt,BOOROOL,VIC,-38.44356063,146.0513344,71
1295,AUCKLAND,LOCATION,18910216-16-3522481 (1 of 1).txt,BUCKLAND,QLD,-24.51798909,147.7493236,88
1296,LODDON,LOCATION,18870119-1093-207609952 (1 of 1).txt,LOXTON,SA,-34.44128768,140.6077745,67
1298,BALLARAT,LOCATION,18870119-1093-207609952 (1 of 1).txt,BELLARA,QLD,-27.059337300000003,153.15314080000002,86
1299,DAYLESFORD,LOCATION,18850117-1324-240947588 (1 of 1).txt,DALYSFORD,QLD,-25.03210932,151.8804799,78
1301,BRISBANO,LOCATION,18900124-1178-230625306 (1 of 1).txt,BRIMBAGO,SA,-36.22859256,140.50016589999998,75
